INFO 2023-10-31 08:17:25,369 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1698461230.1343565
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\forms\fields.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Python311\Lib\importlib\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Python311\Lib\asyncio\subprocess.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Python311\Lib\glob.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\engine\statement_splitter.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Python311\DLLs\_bz2.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Python311\Lib\shlex.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1698461230.0589685
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\security\base.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1698461230.012074
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\templatetags\simple_history_compat.py first seen with mtime 1698461257.8676093
DEBUG 2023-10-31 08:17:26,063 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admindocs\__init__.py first seen with mtime 1698461226.1794975
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\temp.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1698461226.163872
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Python311\Lib\weakref.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1698461225.4100711
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1698461229.7912543
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\manager.py first seen with mtime 1698461229.869878
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Python311\Lib\asyncio\base_tasks.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\mail\message.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\pytz\tzfile.py first seen with mtime 1698461222.2204156
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\validators.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\templatetags\getattributes.py first seen with mtime 1698461257.8676093
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\backends\base.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\postgres\utils.py first seen with mtime 1698461228.2717507
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\query.py first seen with mtime 1698461229.869878
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Python311\Lib\asyncio\constants.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\helpers.py first seen with mtime 1698461225.425694
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\duration.py first seen with mtime 1698461230.1124578
DEBUG 2023-10-31 08:17:26,079 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1698461226.7934566
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Python311\Lib\email\mime\multipart.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1698461225.425694
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Python311\Lib\importlib\metadata\_functools.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Python311\Lib\ctypes\wintypes.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1698461229.8542666
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1698461230.1257188
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1698461226.4779198
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1698461229.8542666
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Python311\Lib\multiprocessing\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\crypto.py first seen with mtime 1698461230.1009889
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Python311\Lib\email\mime\base.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Python311\Lib\mimetypes.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:26,094 autoreload File C:\Python311\Lib\wsgiref\headers.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:26,110 autoreload File C:\Python311\Lib\unittest\signals.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,110 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\response.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:26,110 autoreload File C:\Python311\Lib\multiprocessing\context.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:26,110 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\version.py first seen with mtime 1698461230.1489072
DEBUG 2023-10-31 08:17:26,110 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:26,110 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework first seen with mtime 1698461244.9478648
DEBUG 2023-10-31 08:17:26,110 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\admin first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,110 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\admin.html first seen with mtime 1698461244.8848908
DEBUG 2023-10-31 08:17:26,110 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\api.html first seen with mtime 1698461244.8848908
DEBUG 2023-10-31 08:17:26,126 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\base.html first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,126 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\docs first seen with mtime 1698461244.9161623
DEBUG 2023-10-31 08:17:26,126 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\filters first seen with mtime 1698461244.9161623
DEBUG 2023-10-31 08:17:26,126 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\horizontal first seen with mtime 1698461244.934325
DEBUG 2023-10-31 08:17:26,126 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\inline first seen with mtime 1698461244.9478648
DEBUG 2023-10-31 08:17:26,126 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\login.html first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,126 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\login_base.html first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,126 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\pagination first seen with mtime 1698461244.9478648
DEBUG 2023-10-31 08:17:26,141 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\raw_data_form.html first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,141 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\schema.js first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,141 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\vertical first seen with mtime 1698461244.9635057
DEBUG 2023-10-31 08:17:26,141 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\admin\detail.html first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,141 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\admin\dict_value.html first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,141 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\admin\list.html first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,141 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\admin\list_value.html first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,141 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\admin\simple_list_value.html first seen with mtime 1698461244.9005609
DEBUG 2023-10-31 08:17:26,157 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework\docs\auth first seen with mtime 1698461244.9161623
